"ASevents","GeneID","geneSymbol","chr","strand","start","end","PValue","FDR","IncLevelDifference","WT","KI","location"
"se","ENSMUSG00000028066","Pmf1","chr3","-",88395713,88395810,0.00350742115342,0.0172016040919,0.236,0.398333333333333,0.162333333333333,"chr3:88395713-88395810"
"se","ENSMUSG00000028066","Pmf1","chr3","-",88399134,88399304,0.000529196049553,0.00349503174092,-0.042,0.958,1,"chr3:88399134-88399304"
"se","ENSMUSG00000028066","Pmf1","chr3","-",88399710,88399816,0.000915578691887,0.00554177195638,0.079,0.942,0.863333333333333,"chr3:88399710-88399816"
"se","ENSMUSG00000002968","Med25","chr7","-",44880566,44880638,1.14579137267e-06,2.14607507102e-05,0.06,0.977,0.917,"chr7:44880566-44880638"
"se","ENSMUSG00000075486","Commd6","chr14","-",101640287,101640299,0.000218616986079,0.00166751221525,-0.022,0.959666666666667,0.981333333333333,"chr14:101640287-101640299"
"se","ENSMUSG00000046230","Vps13a","chr19","-",16744785,16744957,0.00027691789927,0.00204211428408,-0.041,0.953333333333333,0.994,"chr19:16744785-16744957"
"se","ENSMUSG00000046230","Vps13a","chr19","-",16744823,16744957,4.88376955852e-05,0.000480344440131,-0.064,0.927333333333333,0.991666666666667,"chr19:16744823-16744957"
"se","ENSMUSG00000012640","Zfp715","chr7","-",43301169,43301265,2.80141476849e-06,4.45975468227e-05,-0.058,0.922333333333333,0.980666666666667,"chr7:43301169-43301265"
"se","ENSMUSG00000030583","Sipa1l3","chr7","-",29488259,29488324,1.99587315564e-08,7.4595759192e-07,0.176,0.217,0.041,"chr7:29488259-29488324"
"se","ENSMUSG00000030583","Sipa1l3","chr7","-",29503850,29503915,0.000109432058422,0.000945384090335,0.053,0.0943333333333333,0.041,"chr7:29503850-29503915"
"se","ENSMUSG00000026103","Gls","chr1","-",52200617,52200651,5.18132994132e-06,7.46120585683e-05,0.032,0.039,0.007,"chr1:52200617-52200651"
"se","ENSMUSG00000001123","Lgals9","chr11","-",78969713,78969806,0.00422020272065,0.0201982636033,-0.008,0.014,0.0223333333333333,"chr11:78969713-78969806"
"se","ENSMUSG00000026096","Osgepl1","chr1","+",53321495,53321567,2.99450053642e-09,1.50135857687e-07,0.278,0.987,0.708666666666667,"chr1:53321495-53321567"
"se","ENSMUSG00000040747","Cd53","chr3","-",106767925,106768000,8.09752630615e-07,1.61215278577e-05,0.019,0.991333333333333,0.972666666666667,"chr3:106767925-106768000"
"se","ENSMUSG00000039307","Hexdc","chr11","+",121216892,121217076,2.5202062659e-14,6.18578985712e-12,-0.637,0.362666666666667,1,"chr11:121216892-121217076"
"se","ENSMUSG00000039307","Hexdc","chr11","+",121219840,121219923,0.00217599010975,0.011447267228,0.189,1,0.811,"chr11:121219840-121219923"
"se","ENSMUSG00000059939","9430015G10Rik","chr4","+",156116715,156116848,0.000579880170973,0.00378267727555,0.047,0.0783333333333333,0.031,"chr4:156116715-156116848"
"se","ENSMUSG00000059939","9430015G10Rik","chr4","+",156121932,156122028,0.000943018569278,0.00568056423875,-0.06,0.939666666666667,1,"chr4:156121932-156122028"
"se","ENSMUSG00000036339","Tmem260","chr14","+",48455080,48455310,0.00446213216575,0.0212080241231,-0.072,0.0346666666666667,0.106666666666667,"chr14:48455080-48455310"
"se","ENSMUSG00000042744","Hectd4","chr5","+",121273606,121273799,0.000155818897568,0.00126415479551,-0.079,0.913333333333333,0.992666666666667,"chr5:121273606-121273799"
"se","ENSMUSG00000040586","Ofd1","chrX","-",166424975,166425082,2.05237496322e-05,0.000234384071321,-0.062,0.929,0.990666666666667,"chrX:166424975-166425082"
"se","ENSMUSG00000034667","Xpot","chr10","-",121617131,121617188,0.0120214686087,0.0491284918663,-0.021,0.979,1,"chr10:121617131-121617188"
"se","ENSMUSG00000037652","Phc3","chr3","-",30948701,30948800,0.00911547162666,0.0390883783313,0.168,0.568666666666667,0.400666666666667,"chr3:30948701-30948800"
"se","ENSMUSG00000057858","Fam204a","chr19","-",60221053,60221304,0.00869176130238,0.0375585617143,0.27,0.936666666666667,0.666666666666667,"chr19:60221053-60221304"
"se","ENSMUSG00000057858","Fam204a","chr19","-",60224864,60224899,1.06450099846e-08,4.32239973325e-07,0.325,0.324666666666667,0,"chr19:60224864-60224899"
"se","ENSMUSG00000022575","Gsdmd","chr15","+",75864243,75864436,2.87690141598e-07,6.8482640927e-06,0.198,0.944333333333333,0.746666666666667,"chr15:75864243-75864436"
"se","ENSMUSG00000022575","Gsdmd","chr15","+",75864354,75864436,0.000992169287906,0.00594397957727,0.259,0.866333333333333,0.607666666666667,"chr15:75864354-75864436"
"se","ENSMUSG00000000751","Rpa1","chr11","-",75339712,75339775,0.00818324909311,0.0356014633165,-0.022,0.01,0.0316666666666667,"chr11:75339712-75339775"
"se","ENSMUSG00000024824","Rad9a","chr19","-",4201149,4201247,0.00999041852986,0.0422562841367,-0.012,0.0306666666666667,0.043,"chr19:4201149-4201247"
"se","ENSMUSG00000028433","Ubap2","chr4","-",41196729,41196808,0.00234490121493,0.0121838548119,-0.049,0.951,1,"chr4:41196729-41196808"
"se","ENSMUSG00000028433","Ubap2","chr4","-",41216565,41216633,2.41326114356e-05,0.000269058166141,0.047,0.982,0.935,"chr4:41216565-41216633"
"se","ENSMUSG00000028433","Ubap2","chr4","-",41251534,41251671,0.00158439998619,0.00879513165314,0.033,1,0.967,"chr4:41251534-41251671"
"se","ENSMUSG00000040250","Ints13","chr6","-",146554927,146555052,0.00121604529307,0.00706388726405,-0.029,0.970666666666667,1,"chr6:146554927-146555052"
"se","ENSMUSG00000096472","Cdkn2d","chr9","-",21290424,21290476,1.03442560817e-06,1.98034099259e-05,-0.026,0.028,0.054,"chr9:21290424-21290476"
"se","ENSMUSG00000040225","Prrc2c","chr1","-",162674098,162674151,8.28207502579e-09,3.50125253982e-07,0.324,0.490333333333333,0.166333333333333,"chr1:162674098-162674151"
"se","ENSMUSG00000040225","Prrc2c","chr1","-",162675604,162675841,0.000214413820427,0.00163697088065,0.219,0.437333333333333,0.218333333333333,"chr1:162675604-162675841"
"se","ENSMUSG00000040225","Prrc2c","chr1","-",162688115,162688217,0.00017123678696,0.00136235556921,0.057,0.982,0.925,"chr1:162688115-162688217"
"se","ENSMUSG00000040225","Prrc2c","chr1","-",162688115,162688217,4.1478838946e-05,0.00041899232584,-0.028,0.971666666666667,1,"chr1:162688115-162688217"
"se","ENSMUSG00000040225","Prrc2c","chr1","-",162691140,162691233,0.000299397242323,0.00217472952739,-0.025,0.974666666666667,1,"chr1:162691140-162691233"
"se","ENSMUSG00000060261","Gtf2i","chr5","-",134279436,134279514,1.16847507559e-07,3.20794200636e-06,0.051,0.968666666666667,0.917666666666667,"chr5:134279436-134279514"
"se","ENSMUSG00000060261","Gtf2i","chr5","-",134306531,134306731,0.000200297907848,0.00155079995036,0.029,0.0573333333333333,0.0286666666666667,"chr5:134306531-134306731"
"se","ENSMUSG00000024182","Axin1","chr17","+",26142617,26143576,0.00683190980735,0.0304473595615,-0.027,0.955,0.982,"chr17:26142617-26143576"
"se","ENSMUSG00000021713","Ppwd1","chr13","-",104213525,104213715,4.03205879795e-09,1.92194802702e-07,-0.17,0.826666666666667,0.996333333333333,"chr13:104213525-104213715"
"se","ENSMUSG00000033809","Alg3","chr16","-",20608485,20608646,0.0022010003857,0.0115603485605,-0.05,0.950333333333333,1,"chr16:20608485-20608646"
"se","ENSMUSG00000038145","Snrk","chr9","+",122131892,122131942,0.00361739023694,0.0176889629636,0.125,1,0.875,"chr9:122131892-122131942"
"se","ENSMUSG00000038145","Snrk","chr9","+",122133960,122134076,0.000192972415895,0.00150115013216,0.139,0.248333333333333,0.109333333333333,"chr9:122133960-122134076"
"se","ENSMUSG00000038910","Plcl2","chr17","+",50667998,50668108,3.83248988101e-13,7.16196546514e-11,0.124,1,0.876333333333333,"chr17:50667998-50668108"
"se","ENSMUSG00000018752","Tnfsfm13","chr11","-",69684217,69684336,0.000135712512885,0.00113002140476,-0.094,0.866666666666667,0.961,"chr11:69684217-69684336"
"se","ENSMUSG00000003581","Rnf215","chr11","+",4135813,4135957,0.0011779969192,0.00687687587371,-0.079,0.920666666666667,1,"chr11:4135813-4135957"
"se","ENSMUSG00000019961","Tmpo","chr10","-",91152627,91152738,0.00286226282857,0.0144430537637,0.043,0.97,0.927,"chr10:91152627-91152738"
"se","ENSMUSG00000019961","Tmpo","chr10","-",91153084,91153180,0.00304621961397,0.0152775485062,0.072,0.903666666666667,0.832,"chr10:91153084-91153180"
"se","ENSMUSG00000019961","Tmpo","chr10","-",91153277,91153397,5.07503325542e-05,0.000493626980649,0.19,0.8,0.609666666666667,"chr10:91153277-91153397"
"se","ENSMUSG00000026603","Smyd2","chr1","-",189891399,189891467,6.0190762732e-05,0.000569501513208,0.044,0.976666666666667,0.933,"chr1:189891399-189891467"
"se","ENSMUSG00000052160","Pld4","chr12","+",112762525,112762609,9.86140644699e-07,1.90565016476e-05,-0.276,0.724,1,"chr12:112762525-112762609"
"se","ENSMUSG00000006392","Med8","chr4","+",118411525,118411573,0.00118468792876,0.00691348225282,0.017,0.02,0.003,"chr4:118411525-118411573"
"se","ENSMUSG00000056228","Cars2","chr8","-",11547029,11547087,6.45305650804e-07,1.33990548327e-05,-0.051,0.005,0.0556666666666667,"chr8:11547029-11547087"
"se","ENSMUSG00000026778","Prkcq","chr2","+",11236017,11236078,0.00140434951248,0.00795814187896,0.028,1,0.972333333333333,"chr2:11236017-11236078"
"se","ENSMUSG00000066571","4931406P16Rik","chr7","-",34257346,34257508,0.0098596795265,0.0418108380127,-0.081,0.919333333333333,1,"chr7:34257346-34257508"
"se","ENSMUSG00000058997","Vwa8","chr14","+",79056646,79056722,8.4862659212e-06,0.000111645314459,-0.064,0.935666666666667,1,"chr14:79056646-79056722"
"se","ENSMUSG00000029389","Ddx55","chr5","+",124560717,124560800,2.83603172058e-08,9.98683975266e-07,0.106,1,0.894,"chr5:124560717-124560800"
"se","ENSMUSG00000037921","Ddx60","chr8","+",61937770,61937874,0.00488359831029,0.0229262843884,-0.031,0.0676666666666667,0.0986666666666667,"chr8:61937770-61937874"
"se","ENSMUSG00000037921","Ddx60","chr8","+",61954497,61954639,0.00833588624362,0.0361602873322,0.259,1,0.740666666666667,"chr8:61954497-61954639"
"se","ENSMUSG00000037921","Ddx60","chr8","+",61974034,61974193,0.000523747361253,0.0034618269115,-0.038,0.962,1,"chr8:61974034-61974193"
"se","ENSMUSG00000039463","Slc9a8","chr2","+",167434781,167434862,4.47131670511e-06,6.58288300945e-05,0.06,0.947666666666667,0.888,"chr2:167434781-167434862"
"se","ENSMUSG00000039463","Slc9a8","chr2","+",167465340,167465457,4.8419435128e-10,3.11038129172e-08,0.145,1,0.855333333333333,"chr2:167465340-167465457"
"se","ENSMUSG00000039463","Slc9a8","chr2","+",167468963,167469075,0.00146747338294,0.00824572050956,-0.022,0.973333333333333,0.995666666666667,"chr2:167468963-167469075"
"se","ENSMUSG00000038264","Sema7a","chr9","+",57953535,57953678,1.16555735955e-05,0.000146653334184,-0.066,0.934,1,"chr9:57953535-57953678"
"se","ENSMUSG00000058388","Phtf1","chr3","+",103969753,103969810,0.000129938460764,0.00109077998329,0.244,0.981,0.736666666666667,"chr3:103969753-103969810"
"se","ENSMUSG00000058388","Phtf1","chr3","+",103987426,103987561,8.85316120414e-09,3.71403663271e-07,-0.157,0.824666666666667,0.982,"chr3:103987426-103987561"
"se","ENSMUSG00000028107","Tars2","chr3","-",95748486,95748554,2.96530093147e-07,6.98629997393e-06,0.184,1,0.816333333333333,"chr3:95748486-95748554"
"se","ENSMUSG00000028107","Tars2","chr3","-",95748486,95748633,2.17961414695e-07,5.43087191615e-06,0.054,1,0.945666666666667,"chr3:95748486-95748633"
"se","ENSMUSG00000118196","Gm29946","chr19","+",33123224,33123554,0.000265429951331,0.00197065261835,-0.15,0.850333333333333,1,"chr19:33123224-33123554"
"se","ENSMUSG00000118196","Gm29946","chr19","+",33130229,33130345,0.000620498282326,0.003992212149,-0.153,0.846666666666667,1,"chr19:33130229-33130345"
"se","ENSMUSG00000037885","Stk35","chr2","+",129810487,129811237,0.00665281451418,0.029797621878,0.279,0.850333333333333,0.571333333333333,"chr2:129810487-129811237"
"se","ENSMUSG00000030748","Il4ra","chr7","+",125569022,125569174,0.000720935500935,0.00453549514647,-0.034,0.965666666666667,1,"chr7:125569022-125569174"
"se","ENSMUSG00000039199","Zdhhc1","chr8","-",105473205,105473299,0.00584920684136,0.0267343542263,0.388,0.971333333333333,0.583666666666667,"chr8:105473205-105473299"
"se","ENSMUSG00000039199","Zdhhc1","chr8","-",105476370,105476529,0.00787380705278,0.0343734422572,0.045,1,0.955333333333333,"chr8:105476370-105476529"
"se","ENSMUSG00000026987","Baz2b","chr2","-",59906915,59907051,0.00637833720045,0.0288005917796,-0.13,0.870333333333333,1,"chr2:59906915-59907051"
"se","ENSMUSG00000026987","Baz2b","chr2","-",59933411,59933438,1.54086678472e-06,2.76331017173e-05,0.136,0.965,0.829,"chr2:59933411-59933438"
"se","ENSMUSG00000026987","Baz2b","chr2","-",60076869,60076911,0.0066521111777,0.029797621878,-0.071,0.789333333333333,0.860333333333333,"chr2:60076869-60076911"
"se","ENSMUSG00000078920","Ifi47","chr11","+",49087033,49087144,0.00313501372245,0.0156655425906,-0.015,0.985,1,"chr11:49087033-49087144"
"se","ENSMUSG00000062939","Stat4","chr1","+",52011782,52011911,5.39075898587e-06,7.70878534979e-05,-0.087,0.894,0.981,"chr1:52011782-52011911"
"se","ENSMUSG00000031629","Cenpu","chr8","+",46555454,46555560,0.000685818528618,0.00434448601815,0.2,0.217333333333333,0.017,"chr8:46555454-46555560"
"se","ENSMUSG00000031629","Cenpu","chr8","+",46562417,46562645,0.00149955696017,0.00839639571331,-0.209,0.791,1,"chr8:46562417-46562645"
"se","ENSMUSG00000049878","Rlf","chr4","-",121182605,121182738,0.000153978554112,0.00125355312989,0.127,1,0.873,"chr4:121182605-121182738"
"se","ENSMUSG00000038271","Iffo1","chr6","+",125151794,125151803,8.4623516764e-06,0.000111507882329,0.104,1,0.896,"chr6:125151794-125151803"
"se","ENSMUSG00000024498","Tcerg1","chr18","+",42551109,42551160,0.0104234460427,0.0437056527721,0.124,0.171666666666667,0.0473333333333333,"chr18:42551109-42551160"
"se","ENSMUSG00000038070","Cntln","chr4","+",84947557,84947642,4.91995630628e-05,0.000482460831585,-0.058,0.942,1,"chr4:84947557-84947642"
"se","ENSMUSG00000021240","Abcd4","chr12","-",84609378,84609473,0.000228524336015,0.00173024065643,0.136,1,0.864333333333333,"chr12:84609378-84609473"
"se","ENSMUSG00000049295","Zfp219","chr14","-",52009969,52010058,0.00120356919639,0.00700477445741,0.045,1,0.955,"chr14:52009969-52010058"
"se","ENSMUSG00000049295","Zfp219","chr14","-",52009969,52010058,0.000110259675597,0.000950823474144,0.195,0.905666666666667,0.710666666666667,"chr14:52009969-52010058"
"se","ENSMUSG00000049295","Zfp219","chr14","-",52014947,52015052,2.34077002892e-07,5.80798902863e-06,0.463,1,0.537,"chr14:52014947-52015052"
"se","ENSMUSG00000026554","Dcaf8","chr1","+",172190843,172191079,6.21324520435e-05,0.000585540500777,-0.018,0,0.0183333333333333,"chr1:172190843-172191079"
"se","ENSMUSG00000020516","Rps6kb1","chr11","-",86504265,86504378,1.26679768198e-06,2.34336196627e-05,-0.1,0.899666666666667,1,"chr11:86504265-86504378"
"se","ENSMUSG00000020516","Rps6kb1","chr11","-",86516743,86516987,3.84588881852e-08,1.28287305518e-06,0.057,0.0663333333333333,0.00966666666666667,"chr11:86516743-86516987"
"se","ENSMUSG00000020516","Rps6kb1","chr11","-",86534025,86534146,0.000760258914288,0.00475017395344,-0.058,0.941666666666667,1,"chr11:86534025-86534146"
"se","ENSMUSG00000034300","Fam53c","chr18","+",34763072,34763130,1.19893357464e-08,4.79719285522e-07,-0.1,0.899666666666667,1,"chr18:34763072-34763130"
"se","ENSMUSG00000030142","Clec4e","chr6","-",123286207,123286359,5.74094882744e-10,3.54924449125e-08,0.257,1,0.743,"chr6:123286207-123286359"
"se","ENSMUSG00000030142","Clec4e","chr6","-",123286207,123286518,2.04378514113e-10,1.55602067805e-08,0.233,1,0.766666666666667,"chr6:123286207-123286518"
"se","ENSMUSG00000058835","Abi1","chr2","-",22950183,22950270,0.000220151849275,0.00167766318875,0.033,0.069,0.0363333333333333,"chr2:22950183-22950270"
"se","ENSMUSG00000058835","Abi1","chr2","-",22950183,22950270,5.04435826443e-10,3.21528959917e-08,0.091,0.0906666666666667,0,"chr2:22950183-22950270"
"se","ENSMUSG00000001053","N4bp3","chr11","-",51648007,51648162,4.91837234384e-07,1.07129315489e-05,-0.137,0.00966666666666667,0.147,"chr11:51648007-51648162"
"se","ENSMUSG00000031153","Gripap1","chrX","+",7794991,7795099,0.00013210452728,0.00110613999548,0.115,0.975,0.860333333333333,"chrX:7794991-7795099"
"se","ENSMUSG00000031153","Gripap1","chrX","+",7803593,7803686,3.04944418231e-05,0.000323536190826,-0.052,0,0.052,"chrX:7803593-7803686"
"se","ENSMUSG00000031153","Gripap1","chrX","+",7819166,7819321,0.00054863621701,0.00360460351128,0.038,1,0.961666666666667,"chrX:7819166-7819321"
"se","ENSMUSG00000037007","Zfp113","chr5","-",138151204,138151296,1.06638334791e-05,0.000136260094455,-0.082,0.918333333333333,1,"chr5:138151204-138151296"
"se","ENSMUSG00000021993","Mipep","chr14","+",60827298,60827452,0.010822683118,0.0451265273518,0.024,1,0.976,"chr14:60827298-60827452"
"se","ENSMUSG00000015745","Plekho1","chr3","-",95995521,95995644,3.38391353502e-05,0.000355127364923,0.068,1,0.932333333333333,"chr3:95995521-95995644"
"se","ENSMUSG00000015745","Plekho1","chr3","-",95995521,95995668,5.3539809775e-05,0.000517310324177,0.059,1,0.941333333333333,"chr3:95995521-95995668"
"se","ENSMUSG00000061859","Patj","chr4","+",98667575,98667659,0.00253595204428,0.0130202096061,0.138,1,0.861666666666667,"chr4:98667575-98667659"
"se","ENSMUSG00000002871","Tpra1","chr6","+",88907575,88907826,7.17130672243e-05,0.000658838765644,0.059,0.0723333333333333,0.0136666666666667,"chr6:88907575-88907826"
"se","ENSMUSG00000036817","Sun1","chr5","+",139233470,139233569,0.000354634581562,0.00250621645629,-0.077,0.918333333333333,0.995333333333333,"chr5:139233470-139233569"
"se","ENSMUSG00000066800","Rnasel","chr1","+",153753606,153755213,0.00280189196014,0.0141775733183,-0.028,0.955666666666667,0.983666666666667,"chr1:153753606-153755213"
"se","ENSMUSG00000066800","Rnasel","chr1","+",153753634,153755213,0.00173932317214,0.00948380953775,-0.053,0.924,0.977333333333333,"chr1:153753634-153755213"
"se","ENSMUSG00000017176","Nt5c3b","chr11","-",100440039,100440086,1.70560850443e-07,4.43809048344e-06,0.093,0.985333333333333,0.892333333333333,"chr11:100440039-100440086"
"se","ENSMUSG00000047098","Rnf31","chr14","+",55602602,55602699,0.00905417999022,0.0388458100546,0.035,0.988666666666667,0.953666666666667,"chr14:55602602-55602699"
"se","ENSMUSG00000035597","Prpf39","chr12","+",65055433,65055533,7.93435424318e-06,0.000105995495962,0.151,0.286,0.135333333333333,"chr12:65055433-65055533"
"se","ENSMUSG00000009112","Bcl2l13","chr6","+",120862854,120862962,0.000251738857582,0.00188260368938,0.078,1,0.922,"chr6:120862854-120862962"
"se","ENSMUSG00000001127","Araf","chrX","+",20857410,20857522,0.000203690038637,0.00157150327383,0.028,0.0276666666666667,0,"chrX:20857410-20857522"
"se","ENSMUSG00000021222","Dcaf4","chr12","+",83526143,83526240,0.000706998162384,0.00446146768243,-0.045,0.954666666666667,1,"chr12:83526143-83526240"
"se","ENSMUSG00000020974","Pole2","chr12","-",69206409,69206518,0.000289648687717,0.00211834358029,0.118,1,0.882,"chr12:69206409-69206518"
"se","ENSMUSG00000035505","Cox18","chr5","-",90219359,90219523,0.00672075351223,0.0300333672578,0.066,1,0.934,"chr5:90219359-90219523"
